,,,,922.3553,827.26697,874.81116,,840.5282,814.50854,827.5184,,829.9075,810.27936,820.0934,,861.5976,813.84576,837.7217,,775.9291,808.70374,792.3164,846.06354,814.920874,830.492212
,,,,922.54346,826.9602,874.75183,,840.69867,814.2584,827.4785,,830.03357,810.06366,820.0486,,861.759,813.7221,837.74054,,776.09753,808.4472,792.27234,846.226446,814.690312,830.458362
,,,,922.6639,826.4642,874.564,,840.7987,813.8233,827.31104,,830.0901,809.6816,819.88586,,861.8386,813.4152,837.62695,,776.19275,808.00977,792.10126,846.31681,814.278814,830.297822
,,,,922.7402,826.1503,874.44525,,840.8532,813.52954,827.1914,,830.1101,809.4271,819.7686,,861.8672,813.15027,837.5087,,776.23914,807.72095,791.98004,846.361968,813.995632,830.178798
,,,,922.86066,826.7789,874.81976,,840.95685,814.0591,827.50793,,830.2178,809.91534,820.0665,,861.96155,813.43933,837.70044,,776.3348,808.2637,792.2992,846.466332,814.491274,830.478766
,,,,923.10547,828.47626,875.7909,,841.19836,815.55145,828.3749,,830.51996,811.26666,820.8933,,862.2292,814.4929,838.3611,,776.57385,809.77014,793.172,846.725368,815.911482,831.31844
,,,,923.56854,831.3611,877.46484,,841.67944,818.1476,829.9135,,831.1401,813.6096,822.3749,,862.7945,816.489,839.6417,,777.06537,812.3696,794.7175,847.24959,818.39538,832.822488
,,,,924.3167,835.19836,879.75757,,842.4727,821.6658,832.0692,,832.15753,816.7832,824.47034,,863.7459,819.36383,841.5549,,777.8893,815.86865,796.87897,848.116426,821.775968,834.946196
,,,,925.42126,839.9905,882.7059,,843.6531,826.12024,834.88666,,833.6564,820.8072,827.2318,,865.17596,823.134,844.15497,,779.1278,820.2752,799.70154,849.406904,826.065428,837.736174
,,,,926.95685,845.86206,886.4094,,845.2992,831.62115,838.4602,,835.7231,825.78577,830.7544,,867.1811,827.87744,847.5293,,780.8662,825.6986,803.2824,851.20529,831.369004,841.28714
,,,,928.92316,852.1772,890.5502,,847.4094,837.6057,842.50757,,838.33167,831.2133,834.77246,,869.7576,833.2246,851.4911,,783.10736,831.5744,807.3409,853.505838,837.15904,845.332446
,,,,931.2089,857.6787,894.44385,,849.86145,842.9513,846.4064,,841.29956,836.0854,838.6925,,872.75323,838.3452,855.5492,,785.7271,836.78125,811.25415,856.170048,842.36837,849.26922
,,,,933.701,862.0505,897.87573,,852.5275,847.3346,849.931,,844.4516,840.1215,842.28656,,876.0106,842.8361,859.42334,,788.5898,841.00977,814.7998,859.0561,846.670494,852.863286
,,,,936.2983,865.44684,900.87256,,855.294,850.8318,853.06287,,847.63635,843.391,845.5137,,879.38824,846.6051,862.9967,,791.5708,844.35815,817.9645,862.037538,850.126578,856.082066
,,,,938.8879,867.8351,903.36145,,858.03723,853.37305,855.70514,,850.69214,845.822,848.2571,,882.7303,849.5386,866.1344,,794.53467,846.7734,820.65405,864.976448,852.66843,858.822428
,,,,941.34436,869.01874,905.1815,,860.62115,854.7652,857.6932,,853.4475,847.23126,850.33936,,885.8661,851.4632,868.6647,,797.3324,848.072,822.7022,867.722302,854.11008,860.916192
,,,,943.594,869.3831,906.4885,,862.9652,855.3376,859.15137,,855.81366,847.9064,851.86,,888.6946,852.55676,870.6257,,799.8719,848.5879,824.22986,870.187872,854.754352,862.471086
,,,,945.61957,869.56323,907.59143,,865.0524,855.64996,860.3512,,857.7889,848.3401,853.06445,,891.1936,853.2192,872.2064,,802.12946,848.88116,825.5053,872.356786,855.13073,863.743756
,,,,947.4305,869.9071,908.6688,,866.8961,856.0313,861.46375,,859.40955,848.8173,854.1134,,893.3789,853.7592,873.5691,,804.1165,849.273,826.69476,874.24631,855.55758,864.901962
,,,,949.0281,870.30164,909.66486,,868.5033,856.4159,862.4596,,860.7021,849.2732,854.9877,,895.2589,854.22235,874.7406,,805.84033,849.6842,827.76227,875.866546,855.979458,865.923006
,,,,950.41235,870.57056,910.49146,,869.8776,856.6746,863.2761,,861.69006,849.593,855.64154,,896.83984,854.5613,875.70056,,807.3061,849.9732,828.63965,877.22519,856.274532,866.749862
,,,,951.6087,870.86633,911.23755,,871.0485,856.9529,864.00073,,862.4329,849.91174,856.17236,,898.1611,854.8773,876.51917,,808.5461,850.2788,829.4125,878.35946,856.577414,867.468462
,,,,952.6441,871.2503,911.9472,,872.0488,857.3078,864.67834,,862.98987,850.2837,856.6368,,899.2658,855.22864,877.2472,,809.5968,850.65576,830.1263,879.309074,856.94524,868.127168
,,,,953.56384,871.91174,912.7378,,872.9292,857.911,865.4201,,863.44196,850.86615,857.15405,,900.22015,855.7494,877.98474,,810.5137,851.2749,830.8943,880.13377,857.542638,868.838198
,,,,954.4261,873.05365,913.73987,,873.7543,858.9497,866.352,,863.8843,851.8291,857.8567,,901.1071,856.5986,878.85284,,811.368,852.322,831.845,880.90796,858.55061,869.729282
,,,,955.3619,875.5252,915.44354,,874.666,861.1855,867.9258,,864.5128,853.8589,859.18585,,902.10675,858.3368,880.2218,,812.31226,854.5576,833.43494,881.791942,860.6928,871.242386
,,,,956.4892,879.4886,917.9889,,875.7951,864.789,870.29205,,865.4928,857.1063,861.29956,,903.3825,861.20105,882.29175,,813.4901,858.1443,835.8172,882.92994,864.14585,873.537892
,,,,957.8607,884.29193,921.0763,,877.2008,869.222,873.2114,,866.8873,861.0909,863.98914,,905.00806,864.91425,884.9612,,814.97144,862.5306,838.751,884.38566,868.409936,876.397808
,,,,959.46277,889.0693,924.266,,878.86835,873.7327,876.30054,,868.6582,865.1504,866.9043,,906.9667,868.94415,887.95544,,816.7465,866.9587,841.8526,886.140504,872.77105,879.455776
,,,,961.2424,893.23596,927.23914,,880.73755,877.7805,879.25903,,870.70953,868.81244,869.761,,909.18463,872.8113,890.9979,,818.7531,870.8935,844.8233,888.125442,876.70674,882.416074
,,,,963.1172,896.4256,929.77136,,882.7156,880.99384,881.85474,,872.90326,871.75214,872.3277,,911.5455,876.1304,893.8379,,820.89124,873.9808,847.43604,890.23456,879.856556,885.045548
,,,,965.02936,898.88934,931.95935,,884.7349,883.54425,884.1396,,875.14185,874.1231,874.63245,,913.9656,878.89594,896.4308,,823.0847,876.41174,849.7482,892.391282,882.372874,887.38208
,,,,966.9572,901.1564,934.05676,,886.7687,885.8672,886.31793,,877.3832,876.307,876.8451,,916.40924,881.36053,898.8849,,825.3001,878.6361,851.96814,894.563688,884.665446,889.614566
,,,,968.87067,903.29047,936.08057,,888.7833,888.0173,888.40027,,879.57477,878.34216,878.9585,,918.83234,883.5974,901.21484,,827.49854,880.71204,854.1053,896.711924,886.791874,891.751896
,,,,970.7275,905.10284,937.91516,,890.7334,889.84283,890.2881,,881.6512,880.0861,880.86865,,921.1753,885.5339,903.3546,,829.629,882.48346,856.0563,898.78328,888.609826,893.696562
,,,,972.52673,906.9072,939.717,,892.6159,891.63043,892.12317,,883.6114,881.7922,882.7018,,923.4339,887.3609,905.3974,,831.68616,884.2319,857.959,900.774818,890.384526,895.579674
,,,,974.2712,908.82587,941.5485,,894.43555,893.49554,893.9656,,885.46265,883.55994,884.5113,,925.61237,889.1909,907.4016,,833.67377,886.0673,859.87054,902.691108,892.22791,897.459508
,,,,975.98016,911.0134,943.4968,,896.2139,895.588,895.901,,887.2374,885.5209,886.37915,,927.7375,891.159,909.44824,,835.6149,888.13324,861.8741,904.556772,894.282908,899.419858
,,,,977.6361,913.0708,945.35345,,897.9344,897.5692,897.75183,,888.91406,887.37286,888.14343,,929.787,893.0738,911.4304,,837.4927,890.0858,863.78925,906.352852,896.234492,901.293672
,,,,979.21924,914.80646,947.0128,,899.576,899.2739,899.4249,,890.4714,888.9728,889.72205,,931.7355,894.80023,913.2678,,839.2851,891.75775,865.5214,908.057448,897.922228,902.98979
,,,,980.7286,916.375,948.55176,,901.13776,900.8281,900.9829,,891.9166,890.4356,891.17615,,933.5826,896.3875,914.98505,,840.9903,893.27704,867.13367,909.671172,899.460648,904.565906
,,,,982.1717,917.9329,950.0523,,902.6282,902.36035,902.49426,,893.2686,891.8759,892.57227,,935.3396,897.91864,916.62915,,842.6171,894.776,868.69653,911.20504,900.972758,906.088902
,,,,983.56396,919.61005,951.58704,,904.06415,903.9862,904.02515,,894.55695,893.39496,893.97595,,937.0288,899.4864,918.25757,,844.1841,896.3708,870.27747,912.679592,902.569682,907.624636
,,,,984.93097,921.55273,953.2418,,905.47455,905.8412,905.65784,,895.8253,895.1131,895.46924,,938.6862,901.207,919.9466,,845.7224,898.1953,871.95886,914.127884,904.381866,909.254868
,,,,986.34045,924.2713,955.3059,,906.93225,908.3855,907.6589,,897.17847,897.43854,897.3085,,940.40625,903.4212,921.9137,,847.31256,900.70593,874.0093,915.633996,906.844494,911.23926
,,,,987.8392,927.70935,957.7743,,908.4908,911.5883,910.03955,,898.68384,900.34296,899.5134,,942.25555,906.1845,924.22003,,849.015,903.8653,876.4402,917.256878,909.938082,913.597496
,,,,989.4503,931.5658,960.50806,,910.1768,915.2058,912.6913,,900.3726,903.61127,901.99194,,944.26794,909.37006,926.819,,850.8618,907.42194,879.14185,919.025888,913.434974,916.23043
,,,,991.1654,935.41016,963.2878,,911.9813,918.86414,915.4227,,902.2261,906.91766,904.5719,,946.4331,912.7149,929.574,,852.84625,911.0003,881.9233,920.93043,916.981432,918.95594
,,,,992.9507,938.8718,965.91125,,913.868,922.22424,918.04614,,904.18915,909.967,907.07806,,948.705,915.935,932.32,,854.9294,914.2652,884.5973,922.92845,920.252648,921.59055
,,,,994.789,942.06934,968.4292,,915.8154,925.3646,920.59,,906.2308,912.8322,909.5315,,951.05804,919.008,935.033,,857.0874,917.3048,887.1961,924.996128,923.315788,924.15596
,,,,996.67053,945.19025,970.9304,,917.81177,928.4286,923.1202,,908.33154,915.639,911.9852,,953.4772,921.9986,937.7379,,859.30597,920.2708,889.7884,927.119402,926.30545,926.71242
,,,,998.5872,948.3198,973.4535,,919.84686,931.4836,925.6652,,910.474,918.44324,914.4586,,955.9487,924.95465,940.45166,,861.57294,923.2347,892.4038,929.28594,929.287198,929.286552
,,,,1000.50244,951.15405,975.82825,,921.88226,934.26666,928.07446,,912.60004,921.0092,916.8046,,958.42206,927.7105,943.0663,,863.84503,925.93365,894.88934,931.450366,932.014812,931.73259
,,,,1002.3841,953.5984,977.9912,,923.8809,936.6932,930.28705,,914.6603,923.26215,918.9612,,960.8504,930.1834,945.5169,,866.08093,928.2842,897.18256,933.571326,934.40427,933.987782
,,,,1004.1991,955.6112,979.90515,,925.80664,938.719,932.2628,,916.60583,925.16156,920.88367,,963.18695,932.31744,947.7522,,868.23865,930.2435,899.2411,935.607434,936.41054,936.008984
,,,,1005.8153,956.00476,980.91003,,927.5183,939.29,933.4042,,918.24115,925.77435,922.00775,,965.24884,933.385,949.3169,,870.16113,930.7631,900.46216,937.396944,937.043442,937.220208
,,,,1007.1446,954.82086,980.9827,,928.91534,938.41455,933.6649,,919.4468,925.10986,922.2783,,966.9105,933.2455,950.078,,871.7333,929.86096,900.7971,938.830108,936.290346,937.5602
,,,,1008.1588,952.80695,980.4829,,929.96423,936.7102,933.3372,,920.19507,923.7088,921.9519,,968.12976,932.23065,950.1802,,872.9117,928.1645,900.5381,939.871912,934.72422,937.29806
,,,,1008.79895,949.8085,979.3037,,930.6017,934.0293,932.3155,,920.411,921.4286,920.9198,,968.8236,930.27515,949.5494,,873.62244,925.5301,899.5763,940.451538,932.21433,936.33294
,,,,1009.1306,947.1234,978.127,,930.89526,931.5239,931.2096,,920.21625,919.28345,919.7499,,969.08234,928.15784,948.6201,,873.9376,923.1048,898.52124,940.65241,929.838678,935.245568
,,,,1009.2948,946.01776,977.65625,,930.99927,930.33875,930.669,,919.8368,918.27795,919.0574,,969.1026,926.79974,947.9512,,874.0271,922.0185,898.0228,940.652114,928.69054,934.67133
,,,,1009.3869,946.27826,977.8326,,931.025,930.35754,930.6913,,919.4252,918.3038,918.8645,,969.02466,926.35345,947.6891,,874.01855,922.1301,898.07434,940.576062,928.68463,934.630368
,,,,1009.4653,947.267,978.36615,,931.04114,931.08655,931.06384,,919.0753,918.9305,919.0029,,968.9368,926.60187,947.76935,,873.9952,922.92346,898.45935,940.502748,929.361876,934.932318
,,,,1009.5743,948.61285,979.09357,,931.0982,932.22174,931.66,,918.85583,919.903,919.3794,,968.9067,927.3367,948.1217,,874.0183,924.0839,899.05115,940.490666,930.431638,935.461164
,,,,1009.73157,949.9817,979.8566,,931.21783,933.4572,932.3375,,918.7903,920.9628,919.8766,,968.96344,928.30695,948.6352,,874.11566,925.3084,899.71204,940.56376,931.60341,936.083588
,,,,1009.9538,951.35156,980.6527,,931.4179,934.74677,933.08234,,918.8974,922.0782,920.4878,,969.1317,929.4151,949.27344,,874.3089,926.5615,900.4352,940.74194,932.830626,936.786296
,,,,1010.2161,952.33545,981.27576,,931.6715,935.72473,933.6981,,919.128,922.9291,921.02856,,969.3779,930.3728,949.87537,,874.56934,927.4901,901.0297,940.992568,933.770436,937.381498
,,,,1010.46454,952.52783,981.4962,,931.91876,936.0114,933.9651,,919.3905,923.1817,921.28613,,969.62555,930.8555,950.24054,,874.83044,927.7271,901.2788,941.245958,934.060706,937.653354
,,,,1010.6441,951.8395,981.2418,,932.0975,935.4985,933.798,,919.59235,922.7408,921.16656,,969.79474,930.7044,950.2496,,875.0204,927.17706,901.09875,941.429818,933.592052,937.510942
,,,,1010.7067,950.3663,980.5365,,932.1516,934.2437,933.19763,,919.653,921.65247,920.6527,,969.81464,929.8966,949.8556,,875.0746,925.90674,900.49066,941.480108,932.413162,936.946618
,,,,1010.6016,948.1135,979.35754,,932.0242,932.236,932.1301,,919.4909,919.90027,919.69556,,969.61017,928.39874,949.00446,,874.9262,923.9114,899.4188,941.330614,930.511982,935.921292
,,,,1010.30396,945.36035,977.83215,,931.68536,929.7153,930.7003,,919.069,917.68964,918.3793,,969.1438,926.3581,947.751,,874.53986,921.4319,897.98584,940.948396,928.111058,934.529718
,,,,1009.81384,942.45154,976.1327,,931.1348,926.98975,929.06226,,918.38763,915.28687,916.8373,,968.4133,924.0056,946.2095,,873.9119,918.77264,896.3423,940.332294,925.50128,932.916812
,,,,1009.16785,939.8696,974.51874,,930.4111,924.5003,927.4557,,917.50604,913.0774,915.29175,,967.4684,921.6917,944.5801,,873.0849,916.36676,894.7258,939.527658,923.101152,931.314418
,,,,1008.4679,938.47766,973.4728,,929.62524,923.0347,926.32996,,916.581,911.75684,914.16895,,966.45074,920.03455,943.2427,,872.18176,914.98987,893.5858,938.661328,921.658724,930.160042
,,,,1007.80035,938.32733,973.06384,,928.8758,922.68256,925.7792,,915.74084,911.4026,913.5717,,965.4837,919.2435,942.36365,,871.3142,914.7153,893.0148,937.842978,921.274258,929.558638
,,,,1007.2615,939.4794,973.3704,,928.26996,923.54254,925.90625,,915.1274,912.1073,913.6173,,964.7048,919.4797,942.0922,,870.6059,915.6255,893.1157,937.193912,922.046888,929.62037
,,,,1006.9125,941.55554,974.234,,927.87836,925.311,926.59467,,914.824,913.60925,914.2166,,964.20294,920.6004,942.4017,,870.1395,917.40594,893.7727,936.79146,923.696426,930.243934
,,,,1006.7723,943.9819,975.3771,,927.7237,927.4915,927.6076,,914.84735,915.4792,915.16327,,964.007,922.2649,943.136,,869.94464,919.5574,894.751,936.658998,925.75498,931.206994
,,,,1006.85986,946.66406,976.76196,,927.82587,929.9835,928.90466,,915.21375,917.63885,916.4263,,964.14374,924.3363,944.24,,870.04596,921.9861,896.016,936.817836,928.121762,932.469784
,,,,1007.2047,949.8128,978.5088,,928.2148,932.9455,930.58014,,915.95105,920.23254,918.0918,,964.6514,926.8678,945.75964,,870.4768,924.8606,897.6687,937.29975,930.943848,934.121816
,,,,1007.826,953.4902,980.6581,,928.91095,936.41644,932.6637,,917.0712,923.29474,920.183,,965.55524,929.8765,947.7159,,871.2605,928.2281,899.74426,938.124778,934.261196,936.192992
,,,,1008.725,957.54626,983.1356,,929.914,940.26135,935.08765,,918.5564,926.70496,922.6307,,966.85315,933.2736,950.06335,,872.3972,931.9572,902.17725,939.28915,937.948674,938.61891
,,,,1009.8495,961.3658,985.60767,,931.1676,943.93756,937.5526,,920.3109,929.9842,925.1476,,968.4705,936.68,952.57526,,873.8249,935.50916,904.667,940.72468,941.495344,941.110026
,,,,1011.1766,965.1025,988.1395,,932.64215,947.56433,940.1033,,922.28796,933.2392,927.76355,,970.37054,940.0985,955.2345,,875.51025,939.00854,907.2594,942.3975,945.002614,943.70005
,,,,1012.6752,968.78,990.7276,,934.3024,951.143,942.7227,,924.42926,936.4683,930.4488,,972.50586,943.5011,958.0035,,877.4118,942.4624,909.93713,944.264904,948.47096,946.367946
